run,generation,best_fitness,best_completion,average_fitness,average_completion
1,1,196.4012908935547,0.1971512883901596,89.65206883748372,0.09100831928352515
1,2,197.84645080566406,0.19797144830226898,113.17921020507812,0.1143562937527895
1,3,198.7176971435547,0.19884270429611206,133.37924868265787,0.1344100817044576
1,4,240.10012817382812,0.24022512137889862,152.2998171488444,0.1531794001162052
1,5,240.10012817382812,0.24022512137889862,161.7435861714681,0.1626456685612599
1,6,242.35012817382812,0.24022512137889862,171.76994674682618,0.17261827893555165
1,7,242.35012817382812,0.24022512137889862,172.8630283864339,0.17344469420611858
1,8,360.8310546875,0.36020606756210327,182.97554883321126,0.18336596488952636
1,9,360.8310546875,0.36020606756210327,204.12564399719238,0.2042898085465034
1,10,360.8310546875,0.36020606756210327,229.30366905212404,0.2291249156743288
1,11,360.8310546875,0.36020606756210327,246.47343449910483,0.2459621827552716
1,12,360.8310546875,0.36020606756210327,289.7228335571289,0.2890440858155489
1,13,389.26953125,0.387144535779953,325.6927718098958,0.3252456956108411
1,14,389.26953125,0.387144535779953,331.57577054341635,0.3310999467223883
1,15,389.26953125,0.387144535779953,332.6147041829427,0.33214929757018885
1,16,389.26953125,0.387144535779953,343.3466736857096,0.342637933169802
1,17,389.26953125,0.387144535779953,338.7458686828613,0.33778004268805184
1,18,389.26953125,0.387144535779953,351.18600494384765,0.349788510153691
1,19,389.26953125,0.387144535779953,349.1606793212891,0.3476431832214196
1,20,425.740234375,0.4251152276992798,347.6948922220866,0.3462223958969116
1,21,425.740234375,0.4251152276992798,346.4420277659098,0.34494411418835325
1,22,1580.0654907226562,0.5264801383018494,360.5560490926107,0.35561451708277064
1,23,1580.0654907226562,0.5264801383018494,365.7199168141683,0.35750809853275617
1,24,1580.0654907226562,0.5264801383018494,377.02776794433595,0.36570066154003145
1,25,1580.0654907226562,0.5264801383018494,415.04147488911946,0.3758654258151849
1,26,1580.0654907226562,0.5264801383018494,470.0558866882324,0.3748773706952731
1,27,1580.0654907226562,0.5264801383018494,567.9555037943522,0.38502362785240013
1,28,1726.2349243164062,0.5744532942771912,817.106806640625,0.41622163725396
1,29,1726.2349243164062,0.5744532942771912,1150.3971968841552,0.4439123591283957
1,30,1726.2349243164062,0.5744532942771912,1365.8230615488687,0.47890637154380483
1,31,1726.2349243164062,0.5744532942771912,1402.5807736206054,0.4830748905241489
1,32,1726.2349243164062,0.5744532942771912,1291.2181841278077,0.45957533933222294
1,33,1726.2349243164062,0.5744532942771912,1355.0358942159016,0.47936041648189226
1,34,1726.2349243164062,0.5744532942771912,1401.5306003570556,0.49486303165555
1,35,1726.2349243164062,0.5744532942771912,1447.8322833760578,0.504603258272012
1,36,1726.2349243164062,0.5744532942771912,1414.6285846964518,0.4974723000327746
1,37,1739.8544921875,0.5792431831359863,1414.362956161499,0.4930602353562911
1,38,1739.8544921875,0.5792431831359863,1512.0144240315756,0.5223719370613495
1,39,1739.8544921875,0.5792431831359863,1466.3595989227294,0.5085553955038389
1,40,1739.8544921875,0.5792431831359863,1426.5738057963054,0.500935956860582
1,41,1739.8544921875,0.5792431831359863,1445.7146784210206,0.5043816402306159
1,42,1761.7813720703125,0.5865521430969238,1492.3207058207195,0.5162100063016017
1,43,1761.7813720703125,0.5865521430969238,1446.9416075642903,0.5070984585334858
1,44,1761.7813720703125,0.5865521430969238,1460.172471669515,0.5084883704781532
1,45,1767.1893920898438,0.5883548259735107,1435.992932510376,0.5025800970445077
1,46,1797.63818359375,0.5985044240951538,1453.7290852355957,0.5060505388180415
1,47,1797.63818359375,0.5985044240951538,1444.6626220194498,0.5040489482382934
1,48,1797.63818359375,0.5985044240951538,1467.4040447743735,0.512218457882603
1,49,1797.63818359375,0.5985044240951538,1492.5301615905762,0.515603226001064
1,50,1797.63818359375,0.5985044240951538,1509.3800278727213,0.5285101175308228
1,51,1801.3198852539062,0.6002316474914551,1502.8887945048014,0.5234432369718949
1,52,1801.3198852539062,0.6002316474914551,1563.855178756714,0.5382373071958622
1,53,1801.3198852539062,0.6002316474914551,1563.5289102427164,0.5373950325697661
1,54,1801.3198852539062,0.6002316474914551,1548.2603561909993,0.5347802454978228
1,55,1801.3198852539062,0.6002316474914551,1564.6784055074056,0.5417789649466673
1,56,1806.7262573242188,0.6020337343215942,1496.6331404622397,0.5245758811632792
1,57,1810.70166015625,0.6033588647842407,1476.6002077484131,0.5203900223722061
1,58,1810.70166015625,0.6033588647842407,1552.5730981953939,0.5360969301809867
1,59,1810.70166015625,0.6033588647842407,1469.699865061442,0.5165791392574708
1,60,1811.7678833007812,0.6037142872810364,1535.9828405253093,0.5340206005920967
1,61,1811.7678833007812,0.6037142872810364,1503.8774304453532,0.5280469235529502
1,62,1811.7678833007812,0.6037142872810364,1536.713227742513,0.5317264131953319
1,63,1811.7678833007812,0.6037142872810364,1507.2405369313558,0.5259914106378952
1,64,1811.7678833007812,0.6037142872810364,1515.549291966756,0.5259403241922458
1,65,1811.7678833007812,0.6037142872810364,1521.6342596944173,0.5321410588175058
1,66,1811.7678833007812,0.6037142872810364,1517.1517396291097,0.5316254890710116
1,67,1811.7678833007812,0.6037142872810364,1473.9925938924155,0.5157067408661048
1,68,1811.7678833007812,0.6037142872810364,1594.058330485026,0.5472679617007573
1,69,1811.7678833007812,0.6037142872810364,1552.2222454325358,0.5384813780089219
1,70,1811.7678833007812,0.6037142872810364,1510.2511677296957,0.5284989224374295
1,71,1811.7678833007812,0.6037142872810364,1515.8666239420572,0.5299280192951361
1,72,1854.5103759765625,0.6174618005752563,1552.8622602081298,0.5348964481304089
1,73,1854.5103759765625,0.6174618005752563,1556.0359154256184,0.5380479461699724
1,74,1854.5103759765625,0.6174618005752563,1545.2965045420328,0.537487310692668
1,75,1854.5103759765625,0.6174618005752563,1534.9274717966716,0.5322751975804567
1,76,1854.5103759765625,0.6174618005752563,1616.948413772583,0.5557569247484208
1,77,1854.5103759765625,0.6174618005752563,1559.5699156443277,0.5405330679068963
1,78,1854.5103759765625,0.6174618005752563,1551.1182089742024,0.538955554763476
1,79,1854.5103759765625,0.6174618005752563,1556.4456454722088,0.5422298466662566
1,80,1854.5103759765625,0.6174618005752563,1526.1380356089273,0.5326763070871433
1,81,1854.5103759765625,0.6174618005752563,1575.5358247629802,0.5446927146861951
1,82,1854.5103759765625,0.6174618005752563,1573.247647781372,0.5430833220730226
1,83,1854.5103759765625,0.6174618005752563,1492.9957554626465,0.5251334379613399
1,84,1854.5103759765625,0.6174618005752563,1533.4525090026855,0.533558788895607
1,85,1854.5103759765625,0.6174618005752563,1539.2106327056886,0.5338594226539135
1,86,1854.5103759765625,0.6174618005752563,1563.4332434082032,0.5415042415757974
1,87,1854.5103759765625,0.6174618005752563,1533.9496815745035,0.5335395066191753
