run,generation,best_fitness,best_completion,average_fitness,average_completion
1,1,2489.616424560547,0.71153324842453,236.94587374369303,0.21777886842687924
1,2,2489.616424560547,0.71153324842453,342.5367567952474,0.28928252776463825
1,3,2489.616424560547,0.71153324842453,525.5900123850505,0.34352788676818213
1,4,2489.616424560547,0.71153324842453,754.7752410888672,0.3784367397427559
1,5,2489.616424560547,0.71153324842453,1181.6074421946207,0.4561070306102435
1,6,2489.616424560547,0.71153324842453,1811.6114228312174,0.5776689951121807
1,7,2489.616424560547,0.71153324842453,2125.6541941579185,0.6385455172508955
1,8,2489.616424560547,0.71153324842453,2123.588098347982,0.6365389776726563
1,9,2489.616424560547,0.71153324842453,2107.4506928507485,0.6346003267914057
1,10,2680.6084594726562,0.7661024332046509,2203.3907000223794,0.653662090972066
1,11,2680.6084594726562,0.7661024332046509,2156.7209535217285,0.6430528873205185
1,12,2680.6084594726562,0.7661024332046509,2069.428911437988,0.6317943675567707
1,13,2680.6084594726562,0.7661024332046509,2172.196070480347,0.6476142777254185
1,14,2680.6084594726562,0.7661024332046509,2230.315730743408,0.6676458996534348
1,15,2680.6084594726562,0.7661024332046509,2177.349038543701,0.6590130919714768
1,16,2708.630889892578,0.7741088271141052,2128.955494435628,0.6502970304091772
1,17,3219.251708984375,0.9200004935264587,2174.6723410797117,0.6606313925981522
1,18,3228.3561096191406,0.9226017594337463,2253.0494078063966,0.6796399832268556
1,19,3228.3561096191406,0.9226017594337463,2402.8990387471517,0.710839977612098
1,20,3228.3561096191406,0.9226017594337463,2530.6028647613525,0.7496286813169718
1,21,3494.30712890625,0.9981591701507568,2691.2178177897135,0.7919846568008264
1,22,3494.30712890625,0.9981591701507568,2774.183353093465,0.8179164231816928
1,23,3495.05712890625,0.9981591701507568,2840.325438868205,0.8365110373248656
1,24,3495.05712890625,0.9981591701507568,2892.432951380412,0.8515739337106546
1,25,14086.0,1.0,2893.576972096761,0.8359539465109507
1,26,14086.0,1.0,3369.9403392028808,0.8633009985089302
1,27,14086.0,1.0,4211.863740437825,0.8784430945664644
1,28,14086.0,1.0,5651.728895492553,0.8845190325131019
1,29,14086.0,1.0,8050.761212031047,0.878505920295914
1,30,14086.0,1.0,10006.083110020956,0.8648035847644011
1,31,14086.0,1.0,11351.925877431233,0.8901590232302745
1,32,14086.0,1.0,11444.57989713033,0.8740437462180853
1,33,14086.0,1.0,11862.572564290365,0.8958126885443926
1,34,14086.0,1.0,10983.866297276814,0.8463955291360616
1,35,14086.0,1.0,11961.08586537679,0.8978402121116718
1,36,14086.0,1.0,11612.439482116699,0.8801142393549284
1,37,14086.0,1.0,11382.792577362061,0.867975764721632
1,38,14086.0,1.0,11842.672594121297,0.8909515807032585
1,39,14086.0,1.0,11508.827466608684,0.8765632848441601
1,40,14086.0,1.0,12021.097291870117,0.8986910332491
1,41,14086.0,1.0,11515.464000167847,0.87885873871545
1,42,14086.0,1.0,11031.403225886026,0.8554172277202209
1,43,14086.0,1.0,11470.824392267863,0.8780415037522713
1,44,14086.0,1.0,11778.728298467,0.8918068932245174
1,45,14086.0,1.0,11233.441364034017,0.8560805125782888
1,46,14086.0,1.0,11486.13146232605,0.8750924761344989
1,47,14086.0,1.0,11586.210486551921,0.8796917266398668
1,48,14086.0,1.0,11441.535314737956,0.8761010916531086
1,49,14086.0,1.0,11425.497253367106,0.870362771252791
1,50,14086.0,1.0,11646.046352411906,0.8788979965200027
1,51,14086.0,1.0,11082.815919036866,0.851976737032334
1,52,14086.0,1.0,11272.460523808797,0.8593288125097751
1,53,14086.0,1.0,11748.20355682373,0.8843360498299201
1,54,14086.0,1.0,12125.549792531332,0.8985594908644756
1,55,14086.0,1.0,11700.11993947347,0.8828650541355213
1,56,14086.0,1.0,11118.528561706544,0.8538367985685666
1,57,14086.0,1.0,11585.93627878825,0.8775787467012802
1,58,14086.0,1.0,11228.597162043254,0.8623213586956262
1,59,14086.0,1.0,11492.397832183839,0.8745057064543168
1,60,14086.0,1.0,11554.87244392395,0.8819896898170312
1,61,14086.0,1.0,11415.050725886027,0.8641012290616831
1,62,14086.0,1.0,11952.373448816936,0.8964145037035147
1,63,14086.0,1.0,11894.070866877239,0.8972068531562885
1,64,14086.0,1.0,11759.604321721396,0.8879170420765877
1,65,14086.0,1.0,11871.320395202636,0.8849412081142266
1,66,14086.0,1.0,12072.580522969563,0.9025798111905654
1,67,14086.0,1.0,11685.436569798787,0.878234582071503
1,68,14086.0,1.0,11477.83333618164,0.8758964338153601
1,69,14086.0,1.0,11326.742383829753,0.871279664710164
1,70,14086.0,1.0,11810.303017374674,0.8878559366365274
1,71,14086.0,1.0,11469.64323193868,0.873218077396353
1,72,14086.0,1.0,12270.107303085328,0.9087054519355298
1,73,14086.0,1.0,11552.375600941976,0.8684460628032684
1,74,14086.0,1.0,11268.216988067627,0.8566195069005093
1,75,14086.0,1.0,11177.758158365885,0.859412311365207
1,76,14086.0,1.0,11513.846245727538,0.8701371704041958
1,77,14086.0,1.0,11548.386609395346,0.8822545420875152
1,78,14086.0,1.0,11376.095466130575,0.8723202939083179
1,79,14086.0,1.0,11713.190223592122,0.8863042291253805
1,80,14086.0,1.0,11646.8094581604,0.8800655954827865
1,81,14086.0,1.0,11612.143436050415,0.8850763338555893
1,82,14086.0,1.0,11699.082050857543,0.8834132157017788
1,83,14086.0,1.0,12148.626127243042,0.9054121613005797
1,84,14094.0,1.0,11333.039512329102,0.8719219037145376
1,85,14094.0,1.0,11366.362108510335,0.869993178670605
1,86,14094.0,1.0,11808.276890385945,0.8972544875741005
1,87,14094.0,1.0,11738.461278305054,0.8810334931065639
1,88,14094.0,1.0,11241.915792388916,0.8569567812730868
1,89,14094.0,1.0,11147.402732899984,0.8603883054852486
1,90,14094.0,1.0,11719.972914352416,0.8862691101680199
1,91,14094.0,1.0,11584.238665008545,0.8811187806228796
1,92,14094.0,1.0,11325.112194646199,0.8695498536527156
1,93,14094.0,1.0,11687.775380884807,0.8859837504476309
1,94,14094.0,1.0,11274.134984258017,0.8747332227478425
1,95,14099.5,1.0,11866.720796457927,0.8961051683624586
1,96,14099.5,1.0,11940.230810216268,0.89614925339818
1,97,14099.5,1.0,11622.198685684205,0.8782531495392323
1,98,14099.5,1.0,11291.803600082398,0.8651288114239772
1,99,14099.5,1.0,10922.89192604065,0.850656800394257
1,100,14099.5,1.0,11593.491584014893,0.8832724643747012
1,101,14099.5,1.0,11266.519434839884,0.86598454999427
1,102,14102.0,1.0,11456.95819636027,0.8693400600800911
1,103,14102.0,1.0,11623.257397079467,0.8791949158161878
1,104,14102.0,1.0,11521.022707061768,0.878211841310064
1,105,14102.0,1.0,11604.733363978068,0.8829765763133764
