run,generation,best_fitness,best_completion,average_fitness,average_completion
1,1,379.6614990234375,0.37891149520874023,120.05917653401693,0.12008584342896939
1,2,379.6614990234375,0.37891149520874023,148.96702184041342,0.14893702241281667
1,3,380.3077087402344,0.3771827220916748,177.62595102945963,0.17741595193743706
1,4,394.89111328125,0.3928911089897156,219.26027198791505,0.21881360655029614
1,5,1650.115478515625,0.5491218566894531,263.5728924051921,0.2559989647070567
1,6,1650.115478515625,0.5491218566894531,311.1118857065837,0.29253424510359766
1,7,1650.115478515625,0.5491218566894531,335.58738227844236,0.2911073352396488
1,8,1650.115478515625,0.5491218566894531,428.6903953552246,0.3182710316777229
1,9,1777.9696044921875,0.59111487865448,645.0351592508952,0.3555621995776892
1,10,1801.1883544921875,0.5986461043357849,979.0913306935628,0.40047580500443775
1,11,1928.0746459960938,0.6407332420349121,1300.3006504821778,0.4657967695842187
1,12,1928.0746459960938,0.6407332420349121,1385.4068033091228,0.48823953963816163
1,13,1928.0746459960938,0.6407332420349121,1369.2585148874919,0.48139364175498484
1,14,1928.0746459960938,0.6407332420349121,1296.8298870340984,0.46844779503842193
1,15,1928.0746459960938,0.6407332420349121,1410.4985590362548,0.5065058116863171
1,16,1928.0746459960938,0.6407332420349121,1465.993178736369,0.5244030888875325
1,17,2802.5701599121094,0.7986629009246826,1620.8001822916667,0.5677434765050808
1,18,2802.5701599121094,0.7986629009246826,1658.9219639587402,0.5729287527501583
1,19,2802.5701599121094,0.7986629009246826,1669.0119423675537,0.5705777421593666
1,20,2802.5701599121094,0.7986629009246826,1949.1812438201905,0.6321466710418463
1,21,2814.290802001953,0.8020116686820984,2093.47990679423,0.6538422341148059
1,22,2814.290802001953,0.8020116686820984,2325.8965974171956,0.6929431429505348
1,23,3116.6456298828125,0.8883630633354187,2262.7231631469726,0.6818404979010423
1,24,3117.2706298828125,0.8883630633354187,2313.373890838623,0.6881208368639151
1,25,3137.0587463378906,0.8940168023109436,2393.6191500091554,0.7104119198520978
1,26,3137.0587463378906,0.8940168023109436,2337.0898454793296,0.7009681715816259
1,27,3137.0587463378906,0.8940168023109436,2317.252847773234,0.6980037787805001
1,28,3137.0587463378906,0.8940168023109436,2392.9951061757406,0.7189228022346894
1,29,3137.0587463378906,0.8940168023109436,2537.0808136494957,0.7543146511663993
1,30,3137.0587463378906,0.8940168023109436,2527.0003632863363,0.7534854288647572
1,31,3137.0587463378906,0.8940168023109436,2651.2461616007486,0.7818742835024992
1,32,3137.0587463378906,0.8940168023109436,2610.2115449523926,0.7702407320092122
1,33,3137.0587463378906,0.8940168023109436,2571.048192062378,0.764405813117822
1,34,3137.0587463378906,0.8940168023109436,2697.514348602295,0.7930470086385807
1,35,3137.0587463378906,0.8940168023109436,2567.762008895874,0.7620715469370286
1,36,3137.0587463378906,0.8940168023109436,2561.022433827718,0.7602850307027499
1,37,3137.0587463378906,0.8940168023109436,2503.0879251607257,0.7493828605860472
1,38,3137.0587463378906,0.8940168023109436,2604.522021230062,0.7696779114256302
1,39,3137.0587463378906,0.8940168023109436,2596.179950459798,0.7696909871697426
1,40,3137.0587463378906,0.8940168023109436,2637.1745192972817,0.7797033493220806
1,41,3137.0587463378906,0.8940168023109436,2745.0938206736246,0.8022170559565226
1,42,3137.0587463378906,0.8940168023109436,2678.0580276234946,0.7906370036055644
1,43,3137.0587463378906,0.8940168023109436,2612.2555602264406,0.7717666283994913
1,44,3137.0587463378906,0.8940168023109436,2589.4836289215086,0.7675806288421154
1,45,3137.0587463378906,0.8940168023109436,2547.232314707438,0.7554450425753991
1,46,3137.0587463378906,0.8940168023109436,2685.4406288909913,0.7877389787137509
1,47,3137.0587463378906,0.8940168023109436,2716.0375966644287,0.7944565261155367
1,48,3145.170654296875,0.8963344693183899,2643.6601567077637,0.7788702561457952
1,49,3145.170654296875,0.8963344693183899,2644.4606084950765,0.7790900549540917
1,50,3145.170654296875,0.8963344693183899,2733.3530061340334,0.8021516091624896
1,51,3145.170654296875,0.8963344693183899,2623.871670735677,0.7745685974011819
1,52,3151.8743591308594,0.8982498049736023,2649.0219093322753,0.7825187006344397
1,53,3151.8743591308594,0.8982498049736023,2736.306787897746,0.8005184013893207
1,54,3151.8743591308594,0.8982498049736023,2660.725269877116,0.7808898057540258
1,55,3152.792510986328,0.8985121250152588,2546.455266189575,0.7553435050944487
1,56,3159.4962158203125,0.9004274606704712,2537.0727553304037,0.7561317199468612
1,57,3159.4962158203125,0.9004274606704712,2575.4709957885743,0.7650706506272157
1,58,3159.4962158203125,0.9004274606704712,2655.648254063924,0.7842575042198102
1,59,3159.4962158203125,0.9004274606704712,2648.759964472453,0.7793332958718141
1,60,3159.4962158203125,0.9004274606704712,2593.517682062785,0.7715807402879
1,61,3212.8629455566406,0.9158536791801453,2656.858843129476,0.7814329424748818
1,62,3212.8629455566406,0.9158536791801453,2570.7227096557617,0.7592578169703483
1,63,3212.8629455566406,0.9158536791801453,2659.5913920084636,0.7817188875128825
1,64,3212.8629455566406,0.9158536791801453,2682.4852659098306,0.78984095916152
1,65,3212.8629455566406,0.9158536791801453,2646.5303750101725,0.7817619211226702
1,66,3212.8629455566406,0.9158536791801453,2589.3947497812906,0.770861073260506
