run,generation,best_fitness,best_completion,average_fitness,average_completion
1,1,315.54705810546875,0.31554704904556274,127.96912002563477,0.12799537000556788
1,2,315.54705810546875,0.31554704904556274,156.60056528727213,0.15663598184784253
1,3,315.54705810546875,0.31554704904556274,190.45055163065592,0.19054055171708265
1,4,315.54705810546875,0.31554704904556274,225.17875788370768,0.22542000805338225
1,5,322.0740966796875,0.3220740854740143,248.02971674601238,0.24814054824411869
1,6,322.0740966796875,0.3220740854740143,270.3805744425456,0.2703951528171698
1,7,322.0740966796875,0.3220740854740143,292.89818702697755,0.2929010966171821
1,8,322.0740966796875,0.3220740854740143,295.1298788197835,0.29512987181544303
1,9,322.0740966796875,0.3220740854740143,297.2270644124349,0.2972270584106445
1,10,322.0740966796875,0.3220740854740143,294.87227261861165,0.29487518288195136
1,11,322.0740966796875,0.3220740854740143,295.0687587229411,0.2950666666030884
1,12,322.0740966796875,0.3220740854740143,296.8503428141276,0.2968482501804829
1,13,322.0740966796875,0.3220740854740143,293.5150084431966,0.2935158327470223
1,14,346.1701965332031,0.34479519724845886,292.96018887837727,0.2929585133492947
1,15,346.1701965332031,0.34479519724845886,289.65902267456056,0.2896431805193424
1,16,346.1701965332031,0.34479519724845886,300.3774830118815,0.3003391406436761
1,17,363.8705749511719,0.3624955713748932,297.4804094441732,0.297306651994586
1,18,363.8705749511719,0.3624955713748932,301.85303789774576,0.3013784503936768
1,19,373.7669982910156,0.3723919987678528,314.32122746785484,0.3133653930574656
1,20,373.7669982910156,0.3723919987678528,323.4161479441325,0.3222728131711483
1,21,375.6195983886719,0.3742446005344391,332.94663510640464,0.3317641322811445
1,22,375.6195983886719,0.3742446005344391,337.2194622039795,0.3360307111342748
1,23,375.6822509765625,0.374307245016098,336.1911716969808,0.3350749221940835
1,24,375.6822509765625,0.374307245016098,337.0497595469157,0.335893094415466
1,25,376.50384521484375,0.375128835439682,340.74906748453776,0.3395886514832576
1,26,380.81610107421875,0.37944111227989197,338.59742884318035,0.33748034372925756
1,27,380.81610107421875,0.37944111227989197,342.3111632283529,0.34118907697498796
1,28,419.27880859375,0.4179038107395172,343.8611537424723,0.34271323449909685
1,29,419.27880859375,0.4179038107395172,350.7461024220784,0.3495786017179489
1,30,419.2799987792969,0.4179050028324127,345.1489958190918,0.3440898315111796
1,31,460.7729187011719,0.4587729275226593,356.32923784891767,0.35522757353881995
1,32,500.8753662109375,0.4982503652572632,371.5879133351644,0.37040457976361113
1,33,1511.0135192871094,0.5027961730957031,381.53275797526044,0.3769703673819701
1,34,1511.0135192871094,0.5027961730957031,393.24270192464195,0.37862500625352064
1,35,1520.760498046875,0.5060451626777649,448.6219807434082,0.380272447069486
1,36,1520.760498046875,0.5060451626777649,544.7260336049397,0.4058007970949014
1,37,1522.2076721191406,0.5065275430679321,778.5792775217692,0.42158908714850746
1,38,1522.2076721191406,0.5065275430679321,1033.6975002543131,0.4350786150743564
1,39,1524.8928527832031,0.5076309442520142,1176.7245390574137,0.4394990415622791
1,40,1524.8928527832031,0.5076309442520142,1173.7481682840983,0.43878003666798276
1,41,1524.9153747558594,0.5076384544372559,1235.0481725565592,0.4478907754272223
1,42,1524.9153747558594,0.5076384544372559,1216.0488246409097,0.4380968754241864
1,43,1524.9153747558594,0.5076384544372559,1195.5827055358886,0.43752072083453336
1,44,1524.9153747558594,0.5076384544372559,1113.7765684254964,0.42629324036339916
